latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.42355,5.533454,23.0,0,GMT,GMT

time,temperature_2m (°C),weather_code (wmo code),cloud_cover (%),precipitation (mm),wind_speed_10m (km/h),sunshine_duration (s)
2022-03-14T19:00,8.6,2,79,0.00,7.0,0.00
2022-03-14T20:00,9.0,3,89,0.00,3.9,0.00
2022-03-14T21:00,5.2,3,100,0.00,5.6,0.00
2022-03-14T22:00,5.4,3,100,0.00,5.9,0.00
2022-03-14T23:00,5.9,3,100,0.00,7.7,0.00
2022-03-15T00:00,5.5,3,100,0.00,5.8,0.00
2022-03-15T01:00,4.7,3,100,0.00,6.9,0.00
2022-03-15T02:00,4.6,3,100,0.00,5.8,0.00
2022-03-15T03:00,5.1,3,100,0.00,7.5,0.00
2022-03-15T04:00,4.8,3,100,0.00,5.4,0.00
2022-03-15T05:00,4.7,3,100,0.00,6.6,0.00
2022-03-15T06:00,4.9,3,100,0.00,6.9,0.00
2022-03-15T07:00,5.6,3,100,0.00,8.8,0.00
2022-03-15T08:00,6.6,3,100,0.00,10.0,0.00
2022-03-15T09:00,7.9,51,100,0.10,7.3,0.00
2022-03-15T10:00,8.6,51,100,0.40,8.9,0.00
2022-03-15T11:00,8.7,53,100,0.60,9.4,0.00
2022-03-15T12:00,11.6,53,100,0.50,6.7,0.00
2022-03-15T13:00,11.7,51,44,0.10,7.6,207.36
2022-03-15T14:00,12.2,51,75,0.10,6.2,3600.00
2022-03-15T15:00,12.4,2,58,0.00,7.3,3600.00
2022-03-15T16:00,12.0,3,98,0.00,8.3,3600.00
2022-03-15T17:00,10.3,3,100,0.00,8.0,3440.13
2022-03-15T18:00,8.3,3,100,0.00,8.4,0.00
2022-03-15T19:00,7.4,3,100,0.00,8.2,0.00
2022-03-15T20:00,6.6,3,100,0.00,8.3,0.00
2022-03-15T21:00,5.8,0,16,0.00,7.4,0.00
2022-03-15T22:00,4.5,3,100,0.00,6.4,0.00
2022-03-15T23:00,4.5,3,100,0.00,8.3,0.00
2022-03-16T00:00,4.8,3,100,0.00,7.9,0.00
2022-03-16T01:00,4.0,3,100,0.00,7.4,0.00
2022-03-16T02:00,4.1,3,100,0.00,9.7,0.00
2022-03-16T03:00,4.3,3,100,0.00,10.7,0.00
2022-03-16T04:00,4.0,3,97,0.00,12.6,0.00
2022-03-16T05:00,3.9,3,97,0.00,13.9,0.00
2022-03-16T06:00,4.0,3,100,0.00,14.5,0.00
2022-03-16T07:00,5.4,3,100,0.00,15.8,0.00
2022-03-16T08:00,6.6,3,100,0.00,13.4,0.00
2022-03-16T09:00,8.3,0,12,0.00,16.1,3600.00
2022-03-16T10:00,10.8,0,0,0.00,15.7,3600.00
2022-03-16T11:00,12.8,0,11,0.00,14.3,3600.00
2022-03-16T12:00,13.4,3,100,0.00,12.5,3600.00
2022-03-16T13:00,14.3,3,100,0.00,13.0,3600.00
2022-03-16T14:00,14.7,3,100,0.00,13.9,2834.26
2022-03-16T15:00,14.8,3,100,0.00,16.4,207.99
2022-03-16T16:00,14.7,3,100,0.00,13.6,0.00
2022-03-16T17:00,14.2,3,99,0.00,10.7,0.00
2022-03-16T18:00,12.6,3,97,0.00,13.0,0.00
2022-03-16T19:00,11.7,3,100,0.00,15.3,0.00
2022-03-16T20:00,11.0,3,100,0.00,15.1,0.00
2022-03-16T21:00,11.3,3,100,0.00,15.9,0.00
2022-03-16T22:00,10.6,3,100,0.00,15.4,0.00
2022-03-16T23:00,10.7,3,100,0.00,14.4,0.00
2022-03-17T00:00,10.1,3,100,0.00,12.2,0.00
2022-03-17T01:00,10.0,3,99,0.00,13.1,0.00
2022-03-17T02:00,10.1,3,99,0.00,12.9,0.00
2022-03-17T03:00,10.8,51,100,0.10,17.6,0.00
2022-03-17T04:00,10.0,51,100,0.10,20.2,0.00
2022-03-17T05:00,8.9,3,100,0.00,17.9,0.00
2022-03-17T06:00,7.9,3,100,0.00,17.6,0.00
2022-03-17T07:00,7.9,3,100,0.00,17.1,0.00
2022-03-17T08:00,8.0,3,100,0.00,17.3,0.00
2022-03-17T09:00,8.5,1,44,0.00,16.6,354.53
2022-03-17T10:00,9.9,1,37,0.00,16.8,3600.00
2022-03-17T11:00,10.8,1,35,0.00,17.1,3600.00
2022-03-17T12:00,10.6,1,37,0.00,15.5,3600.00
2022-03-17T13:00,11.3,1,23,0.00,15.1,3600.00
2022-03-17T14:00,11.4,0,10,0.00,13.9,3600.00
2022-03-17T15:00,11.4,0,2,0.00,11.8,3600.00
2022-03-17T16:00,10.9,0,1,0.00,8.9,3600.00
2022-03-17T17:00,9.3,0,0,0.00,4.3,3600.00
2022-03-17T18:00,6.4,0,0,0.00,6.4,264.85
2022-03-17T19:00,5.7,0,0,0.00,7.5,0.00
2022-03-17T20:00,4.5,0,0,0.00,6.9,0.00
2022-03-17T21:00,3.5,0,0,0.00,6.6,0.00
2022-03-17T22:00,2.0,0,0,0.00,9.2,0.00
2022-03-17T23:00,1.9,0,0,0.00,7.9,0.00
2022-03-18T00:00,1.1,0,0,0.00,8.7,0.00
2022-03-18T01:00,0.1,0,0,0.00,9.7,0.00
2022-03-18T02:00,-0.3,0,0,0.00,9.7,0.00
2022-03-18T03:00,-0.4,0,0,0.00,10.5,0.00
2022-03-18T04:00,-0.5,0,3,0.00,9.7,0.00
2022-03-18T05:00,-0.8,0,0,0.00,9.4,0.00
2022-03-18T06:00,-0.7,0,0,0.00,6.8,0.00
2022-03-18T07:00,2.4,0,0,0.00,9.6,2558.73
2022-03-18T08:00,5.4,0,0,0.00,4.8,3600.00
2022-03-18T09:00,8.1,0,0,0.00,5.4,3600.00
2022-03-18T10:00,10.2,0,0,0.00,7.4,3600.00
2022-03-18T11:00,11.6,0,0,0.00,11.0,3600.00
2022-03-18T12:00,12.6,0,0,0.00,12.0,3600.00
2022-03-18T13:00,13.1,0,0,0.00,13.2,3600.00
2022-03-18T14:00,13.4,0,0,0.00,14.3,3600.00
2022-03-18T15:00,13.2,0,0,0.00,15.9,3600.00
2022-03-18T16:00,12.8,0,0,0.00,16.0,3600.00
2022-03-18T17:00,11.7,0,0,0.00,13.1,3600.00
2022-03-18T18:00,9.5,0,0,0.00,10.6,279.50
2022-03-18T19:00,8.3,0,0,0.00,12.9,0.00
2022-03-18T20:00,7.7,0,0,0.00,13.0,0.00
2022-03-18T21:00,7.4,0,0,0.00,14.9,0.00
2022-03-18T22:00,7.2,0,0,0.00,14.4,0.00
2022-03-18T23:00,6.7,0,0,0.00,14.3,0.00
2022-03-19T00:00,7.7,0,0,0.00,16.4,0.00
2022-03-19T01:00,7.0,0,0,0.00,15.6,0.00
2022-03-19T02:00,6.3,0,0,0.00,16.0,0.00
2022-03-19T03:00,5.7,0,0,0.00,14.9,0.00
2022-03-19T04:00,5.1,0,0,0.00,15.4,0.00
2022-03-19T05:00,4.6,0,0,0.00,14.8,0.00
2022-03-19T06:00,4.2,0,0,0.00,16.0,0.00
2022-03-19T07:00,5.4,0,0,0.00,17.8,2696.98
2022-03-19T08:00,6.8,0,0,0.00,17.8,3600.00
2022-03-19T09:00,8.4,0,1,0.00,17.9,3600.00
2022-03-19T10:00,10.0,0,0,0.00,17.9,3600.00
2022-03-19T11:00,11.2,0,2,0.00,19.7,3600.00
2022-03-19T12:00,12.5,0,0,0.00,21.3,3600.00
2022-03-19T13:00,12.5,0,0,0.00,21.6,3600.00
2022-03-19T14:00,12.5,0,0,0.00,20.9,3600.00
2022-03-19T15:00,12.0,0,0,0.00,22.1,3600.00
2022-03-19T16:00,11.2,0,0,0.00,23.0,3600.00
2022-03-19T17:00,9.7,0,0,0.00,23.8,3600.00
2022-03-19T18:00,8.4,0,0,0.00,19.8,468.78
2022-03-19T19:00,7.7,0,0,0.00,21.2,0.00
2022-03-19T20:00,7.0,0,0,0.00,19.1,0.00
2022-03-19T21:00,6.6,0,0,0.00,20.7,0.00
2022-03-19T22:00,6.2,0,0,0.00,20.3,0.00
2022-03-19T23:00,5.5,0,16,0.00,17.9,0.00
2022-03-20T00:00,4.9,2,69,0.00,13.9,0.00
2022-03-20T01:00,4.7,0,0,0.00,15.3,0.00
2022-03-20T02:00,4.2,0,0,0.00,16.9,0.00
2022-03-20T03:00,3.7,0,0,0.00,17.7,0.00
2022-03-20T04:00,3.2,0,0,0.00,17.4,0.00
2022-03-20T05:00,2.8,0,13,0.00,16.5,0.00
2022-03-20T06:00,2.5,2,51,0.00,17.4,0.00
2022-03-20T07:00,3.6,3,98,0.00,16.0,2834.59
2022-03-20T08:00,4.7,3,100,0.00,13.3,180.40
2022-03-20T09:00,4.6,3,100,0.00,11.4,0.00
2022-03-20T10:00,5.9,3,100,0.00,12.6,0.00
2022-03-20T11:00,8.1,0,16,0.00,15.1,3600.00
2022-03-20T12:00,9.5,3,91,0.00,14.8,3600.00
2022-03-20T13:00,10.4,3,84,0.00,16.3,3600.00
2022-03-20T14:00,9.5,3,94,0.00,14.5,3202.06
2022-03-20T15:00,9.8,2,58,0.00,17.8,3600.00
2022-03-20T16:00,9.6,0,0,0.00,14.1,3600.00
2022-03-20T17:00,8.7,0,6,0.00,7.2,3600.00
2022-03-20T18:00,4.7,0,0,0.00,8.8,490.28
2022-03-20T19:00,3.3,0,0,0.00,9.0,0.00
2022-03-20T20:00,5.4,0,0,0.00,3.9,0.00
2022-03-20T21:00,4.9,0,0,0.00,1.4,0.00
2022-03-20T22:00,2.7,0,0,0.00,4.8,0.00
2022-03-20T23:00,0.9,0,0,0.00,6.9,0.00
2022-03-21T00:00,4.7,0,0,0.00,2.9,0.00
2022-03-21T01:00,0.1,0,0,0.00,8.5,0.00
2022-03-21T02:00,-0.4,0,0,0.00,9.2,0.00
2022-03-21T03:00,-1.2,0,5,0.00,9.7,0.00
2022-03-21T04:00,-1.4,0,3,0.00,9.7,0.00
2022-03-21T05:00,-1.6,0,0,0.00,9.4,0.00
2022-03-21T06:00,-1.0,0,0,0.00,9.1,0.00
2022-03-21T07:00,2.8,0,0,0.00,8.7,2971.44
2022-03-21T08:00,6.5,0,0,0.00,6.9,3600.00
2022-03-21T09:00,9.7,0,5,0.00,5.2,3600.00
2022-03-21T10:00,12.5,0,0,0.00,5.6,3600.00
2022-03-21T11:00,14.4,0,0,0.00,5.6,3600.00
2022-03-21T12:00,16.1,0,0,0.00,4.9,3600.00
2022-03-21T13:00,17.0,1,27,0.00,5.1,3600.00
2022-03-21T14:00,17.3,1,26,0.00,6.2,3600.00
2022-03-21T15:00,17.3,1,38,0.00,5.4,3600.00
2022-03-21T16:00,16.9,1,29,0.00,3.1,3600.00
2022-03-21T17:00,14.7,0,13,0.00,5.2,3600.00
2022-03-21T18:00,11.8,0,10,0.00,7.7,508.33
2022-03-21T19:00,10.8,0,13,0.00,8.7,0.00
2022-03-21T20:00,10.4,0,7,0.00,9.5,0.00
2022-03-21T21:00,9.6,0,0,0.00,9.5,0.00
2022-03-21T22:00,8.7,0,0,0.00,8.5,0.00
2022-03-21T23:00,7.7,0,0,0.00,8.2,0.00
2022-03-22T00:00,7.9,0,0,0.00,9.7,0.00
2022-03-22T01:00,7.2,0,2,0.00,9.4,0.00
2022-03-22T02:00,6.5,1,36,0.00,8.3,0.00
2022-03-22T03:00,5.7,0,0,0.00,7.3,0.00
2022-03-22T04:00,5.0,0,0,0.00,6.8,0.00
2022-03-22T05:00,4.4,0,14,0.00,6.8,0.00
2022-03-22T06:00,4.3,0,15,0.00,7.1,0.00
2022-03-22T07:00,6.6,0,6,0.00,8.7,3107.38
2022-03-22T08:00,9.6,1,25,0.00,6.3,3600.00
2022-03-22T09:00,12.4,1,26,0.00,6.9,3600.00
2022-03-22T10:00,15.0,0,8,0.00,6.4,3600.00
2022-03-22T11:00,16.9,0,0,0.00,5.5,3600.00
2022-03-22T12:00,18.8,0,0,0.00,6.9,3600.00
2022-03-22T13:00,19.0,0,0,0.00,8.0,3600.00
2022-03-22T14:00,19.0,0,0,0.00,9.4,3600.00
2022-03-22T15:00,18.5,0,0,0.00,10.5,3600.00
2022-03-22T16:00,17.5,0,0,0.00,10.4,3600.00
2022-03-22T17:00,15.3,0,0,0.00,8.4,3600.00
2022-03-22T18:00,13.2,0,11,0.00,10.2,954.32
2022-03-22T19:00,11.9,0,0,0.00,9.8,0.00
2022-03-22T20:00,8.6,0,0,0.00,8.0,0.00
2022-03-22T21:00,6.8,0,0,0.00,9.5,0.00
2022-03-22T22:00,6.0,0,0,0.00,7.9,0.00
2022-03-22T23:00,4.8,0,0,0.00,7.3,0.00
2022-03-23T00:00,4.2,0,0,0.00,8.4,0.00
2022-03-23T01:00,3.4,0,0,0.00,7.0,0.00
2022-03-23T02:00,2.8,0,0,0.00,4.4,0.00
2022-03-23T03:00,1.9,0,0,0.00,5.4,0.00
2022-03-23T04:00,1.3,0,0,0.00,6.0,0.00
2022-03-23T05:00,1.2,0,0,0.00,6.5,0.00
2022-03-23T06:00,0.9,0,0,0.00,7.3,0.00
2022-03-23T07:00,4.2,0,0,0.00,6.0,3242.30
2022-03-23T08:00,7.9,0,0,0.00,3.5,3600.00
2022-03-23T09:00,11.2,0,0,0.00,2.6,3600.00
2022-03-23T10:00,14.2,0,0,0.00,2.3,3600.00
2022-03-23T11:00,16.2,0,0,0.00,3.6,3600.00
2022-03-23T12:00,17.9,0,0,0.00,2.5,3600.00
2022-03-23T13:00,18.4,0,0,0.00,2.5,3600.00
2022-03-23T14:00,18.4,0,0,0.00,4.2,3600.00
2022-03-23T15:00,18.0,0,0,0.00,5.4,3600.00
2022-03-23T16:00,17.3,0,0,0.00,4.2,3600.00
2022-03-23T17:00,14.9,0,0,0.00,6.3,3600.00
2022-03-23T18:00,10.4,0,0,0.00,10.0,1215.74
2022-03-23T19:00,9.0,0,0,0.00,8.8,0.00
2022-03-23T20:00,7.7,0,0,0.00,11.3,0.00
2022-03-23T21:00,7.0,0,0,0.00,10.0,0.00
2022-03-23T22:00,5.8,0,0,0.00,10.0,0.00
2022-03-23T23:00,7.8,0,0,0.00,2.4,0.00
2022-03-24T00:00,8.0,0,0,0.00,5.4,0.00
2022-03-24T01:00,7.7,0,0,0.00,2.9,0.00
2022-03-24T02:00,7.5,0,0,0.00,3.1,0.00
2022-03-24T03:00,7.0,0,0,0.00,4.8,0.00
2022-03-24T04:00,3.8,0,0,0.00,6.2,0.00
2022-03-24T05:00,3.0,0,0,0.00,7.3,0.00
2022-03-24T06:00,4.7,0,0,0.00,6.0,0.00
2022-03-24T07:00,5.5,0,0,0.00,4.1,3376.13
2022-03-24T08:00,9.1,0,0,0.00,1.8,3600.00
2022-03-24T09:00,12.2,0,0,0.00,1.9,3600.00
2022-03-24T10:00,14.8,0,0,0.00,3.3,3600.00
2022-03-24T11:00,16.4,0,0,0.00,5.2,3600.00
2022-03-24T12:00,17.2,0,0,0.00,7.2,3600.00
2022-03-24T13:00,17.3,0,0,0.00,7.6,3600.00
2022-03-24T14:00,17.3,0,0,0.00,8.3,3600.00
2022-03-24T15:00,17.0,0,0,0.00,8.3,3600.00
2022-03-24T16:00,16.5,0,0,0.00,5.9,3600.00
2022-03-24T17:00,14.3,0,0,0.00,5.8,3600.00
2022-03-24T18:00,9.8,0,0,0.00,9.8,1376.19
2022-03-24T19:00,10.6,0,0,0.00,13.8,0.00
2022-03-24T20:00,9.5,0,0,0.00,10.2,0.00
2022-03-24T21:00,8.0,0,0,0.00,8.5,0.00
2022-03-24T22:00,7.2,0,0,0.00,8.1,0.00
2022-03-24T23:00,6.5,0,0,0.00,8.0,0.00
2022-03-25T00:00,6.5,0,0,0.00,8.3,0.00
2022-03-25T01:00,5.7,0,0,0.00,7.9,0.00
2022-03-25T02:00,4.7,0,16,0.00,7.5,0.00
2022-03-25T03:00,4.2,0,9,0.00,7.6,0.00
2022-03-25T04:00,3.6,0,7,0.00,8.0,0.00
2022-03-25T05:00,3.1,0,0,0.00,7.5,0.00
2022-03-25T06:00,2.6,0,0,0.00,6.1,0.00
2022-03-25T07:00,4.7,0,0,0.00,6.0,3510.15
2022-03-25T08:00,7.1,0,0,0.00,4.8,3600.00
2022-03-25T09:00,9.7,0,0,0.00,5.2,3600.00
2022-03-25T10:00,12.1,0,0,0.00,6.4,3600.00
2022-03-25T11:00,14.0,0,1,0.00,7.9,3600.00
2022-03-25T12:00,15.5,0,0,0.00,6.5,3600.00
2022-03-25T13:00,16.4,0,12,0.00,7.9,3600.00
2022-03-25T14:00,16.6,2,55,0.00,12.1,3600.00
2022-03-25T15:00,16.2,2,57,0.00,13.2,3600.00
2022-03-25T16:00,16.1,3,99,0.00,11.5,3600.00
2022-03-25T17:00,14.7,0,1,0.00,9.3,3600.00
2022-03-25T18:00,11.9,0,7,0.00,10.2,1543.10
2022-03-25T19:00,10.4,0,9,0.00,9.8,0.00
2022-03-25T20:00,9.6,0,0,0.00,10.2,0.00
2022-03-25T21:00,9.0,0,0,0.00,11.8,0.00
2022-03-25T22:00,8.4,0,0,0.00,12.6,0.00
2022-03-25T23:00,7.8,0,0,0.00,11.7,0.00
2022-03-26T00:00,7.6,0,0,0.00,10.5,0.00
2022-03-26T01:00,6.6,0,0,0.00,8.2,0.00
2022-03-26T02:00,5.8,0,0,0.00,8.9,0.00
2022-03-26T03:00,5.1,0,8,0.00,8.4,0.00
2022-03-26T04:00,4.2,0,0,0.00,6.7,0.00
2022-03-26T05:00,3.5,0,0,0.00,6.6,0.00
2022-03-26T06:00,3.8,0,0,0.00,6.6,0.00
2022-03-26T07:00,6.1,0,0,0.00,7.5,3600.00
2022-03-26T08:00,9.0,0,0,0.00,4.0,3600.00
2022-03-26T09:00,12.0,0,0,0.00,3.5,3600.00
2022-03-26T10:00,14.6,0,0,0.00,5.6,3600.00
2022-03-26T11:00,16.0,0,0,0.00,11.2,3600.00
2022-03-26T12:00,16.9,0,0,0.00,11.7,3600.00
2022-03-26T13:00,17.3,0,0,0.00,12.0,3600.00
2022-03-26T14:00,17.5,0,8,0.00,12.0,3600.00
2022-03-26T15:00,17.2,0,14,0.00,13.5,3600.00
2022-03-26T16:00,16.5,0,0,0.00,13.3,3600.00
2022-03-26T17:00,15.2,0,0,0.00,9.2,3600.00
2022-03-26T18:00,12.4,0,0,0.00,8.5,1716.09
2022-03-26T19:00,11.0,0,0,0.00,9.3,0.00
2022-03-26T20:00,10.4,0,6,0.00,11.6,0.00
2022-03-26T21:00,9.8,0,0,0.00,11.3,0.00
2022-03-26T22:00,8.9,0,0,0.00,10.9,0.00
2022-03-26T23:00,8.1,0,4,0.00,9.0,0.00
2022-03-27T00:00,8.1,0,16,0.00,9.4,0.00
2022-03-27T01:00,7.8,1,20,0.00,9.2,0.00
2022-03-27T02:00,7.9,3,100,0.00,9.1,0.00
2022-03-27T03:00,8.3,3,100,0.00,9.4,0.00
2022-03-27T04:00,8.6,3,100,0.00,10.7,0.00
2022-03-27T05:00,8.3,3,100,0.00,10.3,0.00
2022-03-27T06:00,7.8,3,100,0.00,10.4,0.00
2022-03-27T07:00,7.9,3,100,0.00,10.0,434.27
2022-03-27T08:00,8.9,3,99,0.00,9.4,1824.40
2022-03-27T09:00,10.3,0,6,0.00,7.7,3600.00
2022-03-27T10:00,12.5,0,1,0.00,8.5,3600.00
2022-03-27T11:00,14.0,0,1,0.00,9.2,3600.00
2022-03-27T12:00,14.8,0,0,0.00,9.2,3600.00
2022-03-27T13:00,15.5,0,2,0.00,8.2,3600.00
2022-03-27T14:00,16.0,0,0,0.00,8.2,3600.00
2022-03-27T15:00,15.9,0,0,0.00,8.7,3600.00
2022-03-27T16:00,15.4,0,0,0.00,8.7,3600.00
2022-03-27T17:00,14.3,0,0,0.00,7.3,3600.00
2022-03-27T18:00,11.8,0,0,0.00,8.2,1824.84
2022-03-27T19:00,10.3,0,0,0.00,9.1,0.00
2022-03-27T20:00,9.4,0,0,0.00,8.9,0.00
2022-03-27T21:00,8.6,0,0,0.00,7.9,0.00
2022-03-27T22:00,7.6,0,0,0.00,6.7,0.00
2022-03-27T23:00,6.6,0,0,0.00,6.6,0.00
2022-03-28T00:00,5.9,0,0,0.00,9.0,0.00
2022-03-28T01:00,5.5,0,0,0.00,7.6,0.00
2022-03-28T02:00,4.3,0,0,0.00,6.1,0.00
2022-03-28T03:00,4.0,0,0,0.00,5.0,0.00
2022-03-28T04:00,3.0,0,0,0.00,6.8,0.00
2022-03-28T05:00,2.5,0,0,0.00,7.7,0.00
2022-03-28T06:00,3.1,0,0,0.00,6.2,0.00
2022-03-28T07:00,5.9,0,0,0.00,2.7,3600.00
2022-03-28T08:00,9.3,0,0,0.00,0.4,3600.00
2022-03-28T09:00,12.0,0,0,0.00,1.3,3600.00
2022-03-28T10:00,14.2,0,0,0.00,3.1,3600.00
2022-03-28T11:00,15.6,0,12,0.00,5.1,3600.00
2022-03-28T12:00,16.0,1,21,0.00,5.9,3600.00
2022-03-28T13:00,16.5,0,1,0.00,7.2,3600.00
2022-03-28T14:00,16.6,0,2,0.00,8.2,3600.00
2022-03-28T15:00,16.3,1,21,0.00,10.4,3600.00
2022-03-28T16:00,15.3,3,97,0.00,11.6,3600.00
2022-03-28T17:00,14.1,3,100,0.00,8.8,3600.00
2022-03-28T18:00,11.8,3,100,0.00,6.2,420.17
2022-03-28T19:00,9.8,3,100,0.00,6.2,0.00
2022-03-28T20:00,9.0,3,100,0.00,5.8,0.00
2022-03-28T21:00,8.6,3,100,0.00,8.0,0.00
2022-03-28T22:00,7.9,3,100,0.00,7.1,0.00
2022-03-28T23:00,7.3,3,100,0.00,6.5,0.00
2022-03-29T00:00,7.2,3,100,0.00,7.1,0.00
2022-03-29T01:00,7.3,3,100,0.00,5.7,0.00
2022-03-29T02:00,7.6,3,100,0.00,8.2,0.00
2022-03-29T03:00,7.3,3,100,0.00,8.6,0.00
2022-03-29T04:00,6.7,3,100,0.00,9.5,0.00
2022-03-29T05:00,6.6,3,100,0.00,7.4,0.00
2022-03-29T06:00,6.5,3,100,0.00,6.9,0.00
2022-03-29T07:00,7.3,3,100,0.00,8.9,3600.00
2022-03-29T08:00,8.1,3,100,0.00,10.0,2519.48
2022-03-29T09:00,8.9,3,100,0.00,9.2,1457.40
2022-03-29T10:00,11.1,3,100,0.00,9.2,3600.00
2022-03-29T11:00,12.3,3,100,0.00,11.0,3600.00
2022-03-29T12:00,11.6,2,69,0.00,10.9,3600.00
2022-03-29T13:00,11.6,51,100,0.10,13.5,2093.61
2022-03-29T14:00,10.8,3,100,0.00,12.1,0.00
2022-03-29T15:00,11.8,3,93,0.00,10.2,2668.23
2022-03-29T16:00,12.5,3,100,0.00,9.1,3600.00
2022-03-29T17:00,12.4,3,94,0.00,8.1,3600.00
2022-03-29T18:00,9.5,3,99,0.00,6.7,984.76
2022-03-29T19:00,9.8,3,97,0.00,8.9,0.00
2022-03-29T20:00,10.1,3,92,0.00,12.7,0.00
2022-03-29T21:00,8.9,2,70,0.00,14.5,0.00
2022-03-29T22:00,8.1,3,100,0.00,13.2,0.00
2022-03-29T23:00,7.7,3,100,0.00,11.8,0.00
2022-03-30T00:00,8.3,3,99,0.00,11.3,0.00
2022-03-30T01:00,7.9,3,100,0.00,10.0,0.00
2022-03-30T02:00,6.8,3,100,0.00,11.3,0.00
2022-03-30T03:00,6.1,3,100,0.00,11.3,0.00
2022-03-30T04:00,5.3,1,26,0.00,10.7,0.00
2022-03-30T05:00,3.7,3,87,0.00,10.0,0.00
2022-03-30T06:00,4.0,1,27,0.00,11.1,0.00
2022-03-30T07:00,4.7,1,29,0.00,11.1,3600.00
2022-03-30T08:00,7.0,0,18,0.00,10.9,3600.00
2022-03-30T09:00,8.9,1,41,0.00,13.2,3600.00
2022-03-30T10:00,10.5,1,33,0.00,12.7,3600.00
2022-03-30T11:00,11.7,2,58,0.00,12.3,3600.00
2022-03-30T12:00,12.2,3,100,0.00,10.6,3600.00
2022-03-30T13:00,12.1,3,100,0.00,10.8,3600.00
2022-03-30T14:00,11.7,51,100,0.10,10.3,3600.00
2022-03-30T15:00,11.3,3,97,0.00,10.1,3600.00
2022-03-30T16:00,11.0,3,100,0.00,9.5,3600.00
2022-03-30T17:00,10.1,3,100,0.00,11.5,0.00
2022-03-30T18:00,9.1,3,100,0.00,10.5,0.00
2022-03-30T19:00,8.4,3,100,0.00,12.2,0.00
2022-03-30T20:00,7.4,3,100,0.00,12.7,0.00
2022-03-30T21:00,6.8,3,100,0.00,10.6,0.00
2022-03-30T22:00,6.3,3,100,0.00,9.4,0.00
2022-03-30T23:00,5.8,3,100,0.00,7.7,0.00
2022-03-31T00:00,5.2,3,100,0.00,7.1,0.00
2022-03-31T01:00,5.0,51,100,0.10,7.3,0.00
2022-03-31T02:00,4.7,51,100,0.10,10.8,0.00
2022-03-31T03:00,3.7,51,100,0.10,15.1,0.00
2022-03-31T04:00,2.6,51,100,0.20,14.6,0.00
2022-03-31T05:00,2.3,51,100,0.40,14.2,0.00
2022-03-31T06:00,1.5,71,100,0.60,13.8,0.00
2022-03-31T07:00,1.7,51,100,0.40,15.0,0.00
2022-03-31T08:00,2.4,51,100,0.20,13.2,0.00
2022-03-31T09:00,3.0,51,100,0.10,12.6,0.00
2022-03-31T10:00,3.2,53,100,0.60,11.5,0.00
2022-03-31T11:00,3.5,51,100,0.40,11.6,0.00
2022-03-31T12:00,4.4,51,100,0.10,10.8,0.00
2022-03-31T13:00,3.6,71,100,1.10,11.0,0.00
2022-03-31T14:00,4.3,51,100,0.30,13.4,0.00
2022-03-31T15:00,4.6,51,100,0.10,14.0,0.00
2022-03-31T16:00,4.7,3,100,0.00,11.5,0.00
2022-03-31T17:00,4.1,3,100,0.00,10.0,0.00
2022-03-31T18:00,3.7,51,100,0.10,6.9,0.00
2022-03-31T19:00,2.9,71,100,0.90,5.6,0.00
2022-03-31T20:00,2.2,73,100,1.40,7.2,0.00
2022-03-31T21:00,1.3,75,100,2.20,7.6,0.00
2022-03-31T22:00,2.0,73,100,1.20,11.5,0.00
2022-03-31T23:00,1.8,71,100,1.20,14.1,0.00
2022-04-01T00:00,0.8,73,100,1.40,19.8,0.00
2022-04-01T01:00,0.9,73,100,0.70,21.0,0.00
2022-04-01T02:00,0.6,73,100,0.30,22.3,0.00
2022-04-01T03:00,0.6,71,100,0.10,22.5,0.00
2022-04-01T04:00,0.5,73,100,0.50,22.5,0.00
2022-04-01T05:00,0.6,73,100,0.30,21.8,0.00
2022-04-01T06:00,0.6,71,100,0.10,22.3,0.00
2022-04-01T07:00,0.9,3,100,0.00,21.8,0.00
2022-04-01T08:00,1.2,3,100,0.00,25.6,0.00
2022-04-01T09:00,1.6,3,100,0.00,25.8,0.00
2022-04-01T10:00,2.8,71,100,0.10,30.6,207.37
2022-04-01T11:00,3.0,3,100,0.00,29.1,0.00
2022-04-01T12:00,2.8,3,100,0.00,29.1,0.00
2022-04-01T13:00,2.7,71,100,0.10,29.5,0.00
2022-04-01T14:00,3.7,71,100,0.10,28.6,0.00
2022-04-01T15:00,3.8,3,100,0.00,27.2,0.00
2022-04-01T16:00,3.6,3,100,0.00,22.9,0.00
2022-04-01T17:00,2.3,51,100,0.10,20.8,0.00
2022-04-01T18:00,2.1,51,100,0.10,20.0,0.00
2022-04-01T19:00,1.9,51,100,0.10,18.0,0.00
2022-04-01T20:00,1.6,3,100,0.00,18.2,0.00
2022-04-01T21:00,1.5,51,100,0.10,18.6,0.00
2022-04-01T22:00,1.4,71,100,0.10,18.3,0.00
2022-04-01T23:00,1.5,3,100,0.00,17.9,0.00
2022-04-02T00:00,1.3,71,100,0.10,16.8,0.00
2022-04-02T01:00,1.4,71,100,0.10,16.4,0.00
2022-04-02T02:00,1.3,51,100,0.10,16.6,0.00
2022-04-02T03:00,1.1,71,100,0.10,17.0,0.00
2022-04-02T04:00,1.1,3,100,0.00,17.4,0.00
