latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.42355,5.533454,23.0,0,GMT,GMT

time,temperature_2m (°C),weather_code (wmo code),cloud_cover (%),precipitation (mm),wind_speed_10m (km/h),sunshine_duration (s)
2020-06-16T18:00,20.1,2,70,0.00,8.4,3600.00
2020-06-16T19:00,19.3,3,85,0.00,5.2,3600.00
2020-06-16T20:00,17.7,3,92,0.00,6.5,0.00
2020-06-16T21:00,16.5,3,87,0.00,6.9,0.00
2020-06-16T22:00,15.4,0,15,0.00,5.9,0.00
2020-06-16T23:00,14.8,1,34,0.00,5.8,0.00
2020-06-17T00:00,15.6,0,15,0.00,5.9,0.00
2020-06-17T01:00,15.0,0,15,0.00,5.4,0.00
2020-06-17T02:00,14.7,0,15,0.00,6.6,0.00
2020-06-17T03:00,14.3,0,15,0.00,5.8,0.00
2020-06-17T04:00,13.9,3,90,0.00,4.7,0.00
2020-06-17T05:00,15.5,3,93,0.00,5.5,3554.08
2020-06-17T06:00,17.2,3,94,0.00,6.6,3600.00
2020-06-17T07:00,19.2,3,91,0.00,7.3,3600.00
2020-06-17T08:00,21.0,3,92,0.00,7.0,3600.00
2020-06-17T09:00,22.1,3,95,0.00,6.2,3600.00
2020-06-17T10:00,23.1,3,98,0.00,6.6,3600.00
2020-06-17T11:00,21.5,53,97,0.70,12.0,3600.00
2020-06-17T12:00,23.9,51,98,0.20,15.0,2151.73
2020-06-17T13:00,22.8,51,95,0.10,15.6,3600.00
2020-06-17T14:00,22.7,3,94,0.00,14.9,3600.00
2020-06-17T15:00,23.3,3,96,0.00,10.3,3600.00
2020-06-17T16:00,23.3,3,99,0.00,8.1,3600.00
2020-06-17T17:00,22.3,51,100,0.30,7.4,3600.00
2020-06-17T18:00,21.1,53,100,0.70,3.6,0.00
2020-06-17T19:00,18.7,65,100,10.20,2.2,0.00
2020-06-17T20:00,18.4,53,100,0.60,4.7,0.00
2020-06-17T21:00,17.8,53,100,0.70,5.9,0.00
2020-06-17T22:00,17.4,53,100,0.50,8.1,0.00
2020-06-17T23:00,17.2,53,100,0.60,6.6,0.00
2020-06-18T00:00,16.2,53,100,0.60,11.1,0.00
2020-06-18T01:00,15.5,61,100,1.70,13.0,0.00
2020-06-18T02:00,15.1,53,100,0.70,15.2,0.00
2020-06-18T03:00,14.8,51,100,0.20,14.9,0.00
2020-06-18T04:00,14.8,53,100,0.70,14.9,0.00
2020-06-18T05:00,14.7,51,90,0.20,13.4,0.00
2020-06-18T06:00,15.3,2,74,0.00,13.4,3514.35
2020-06-18T07:00,16.8,3,94,0.00,16.9,3600.00
2020-06-18T08:00,18.3,1,46,0.00,17.1,3600.00
2020-06-18T09:00,19.3,51,34,0.10,14.1,3600.00
2020-06-18T10:00,20.4,51,58,0.10,11.8,3600.00
2020-06-18T11:00,20.9,51,90,0.10,11.5,3600.00
2020-06-18T12:00,21.6,51,95,0.10,12.7,3600.00
2020-06-18T13:00,21.1,51,97,0.30,14.7,3600.00
2020-06-18T14:00,21.0,51,96,0.10,7.2,3600.00
2020-06-18T15:00,21.9,3,87,0.00,7.9,3600.00
2020-06-18T16:00,21.9,2,51,0.00,8.4,3600.00
2020-06-18T17:00,21.3,3,97,0.00,10.6,3600.00
2020-06-18T18:00,20.2,3,95,0.00,9.7,3600.00
2020-06-18T19:00,18.6,3,97,0.00,5.0,1922.45
2020-06-18T20:00,17.1,3,95,0.00,6.2,0.00
2020-06-18T21:00,15.6,2,50,0.00,6.1,0.00
2020-06-18T22:00,14.7,0,18,0.00,5.6,0.00
2020-06-18T23:00,14.2,0,13,0.00,6.2,0.00
2020-06-19T00:00,13.1,0,10,0.00,5.9,0.00
2020-06-19T01:00,12.9,0,0,0.00,6.0,0.00
2020-06-19T02:00,13.0,0,1,0.00,7.9,0.00
2020-06-19T03:00,13.0,0,0,0.00,8.3,0.00
2020-06-19T04:00,13.1,0,1,0.00,8.7,0.00
2020-06-19T05:00,14.5,0,3,0.00,9.9,3543.42
2020-06-19T06:00,16.3,0,4,0.00,10.8,3600.00
2020-06-19T07:00,17.9,2,52,0.00,10.5,3600.00
2020-06-19T08:00,19.3,3,86,0.00,11.9,3600.00
2020-06-19T09:00,20.1,3,98,0.00,12.9,3600.00
2020-06-19T10:00,20.3,51,100,0.10,13.6,3600.00
2020-06-19T11:00,21.0,3,100,0.00,13.8,3600.00
2020-06-19T12:00,21.3,51,100,0.10,16.2,3600.00
2020-06-19T13:00,21.6,1,39,0.00,15.3,3600.00
2020-06-19T14:00,21.6,2,68,0.00,15.7,3600.00
2020-06-19T15:00,21.2,1,41,0.00,15.2,3600.00
2020-06-19T16:00,20.8,1,40,0.00,15.8,3600.00
2020-06-19T17:00,20.4,1,38,0.00,14.4,3600.00
2020-06-19T18:00,19.7,2,74,0.00,11.6,3600.00
2020-06-19T19:00,18.7,1,31,0.00,7.3,3600.00
2020-06-19T20:00,16.4,1,30,0.00,5.8,39.30
2020-06-19T21:00,15.8,1,27,0.00,5.6,0.00
2020-06-19T22:00,15.0,0,9,0.00,5.9,0.00
2020-06-19T23:00,14.2,0,4,0.00,6.6,0.00
2020-06-20T00:00,13.7,0,10,0.00,5.8,0.00
2020-06-20T01:00,13.4,1,23,0.00,5.8,0.00
2020-06-20T02:00,13.2,0,7,0.00,8.5,0.00
2020-06-20T03:00,12.4,0,1,0.00,8.3,0.00
2020-06-20T04:00,11.9,0,3,0.00,8.2,0.00
2020-06-20T05:00,13.1,0,4,0.00,8.2,3534.52
2020-06-20T06:00,14.5,0,3,0.00,9.2,3600.00
2020-06-20T07:00,15.9,0,3,0.00,10.0,3600.00
2020-06-20T08:00,17.1,0,5,0.00,8.9,3600.00
2020-06-20T09:00,18.5,0,5,0.00,8.9,3600.00
2020-06-20T10:00,20.0,1,35,0.00,12.6,3600.00
2020-06-20T11:00,20.7,3,100,0.00,12.1,3600.00
2020-06-20T12:00,20.7,3,100,0.00,10.7,2354.79
2020-06-20T13:00,20.9,2,63,0.00,11.8,3600.00
2020-06-20T14:00,20.5,2,53,0.00,12.7,3600.00
2020-06-20T15:00,20.4,1,49,0.00,10.9,3600.00
2020-06-20T16:00,20.7,1,31,0.00,9.5,3600.00
2020-06-20T17:00,20.6,1,23,0.00,9.2,3600.00
2020-06-20T18:00,20.1,0,18,0.00,7.2,3600.00
2020-06-20T19:00,18.6,0,11,0.00,5.1,3600.00
2020-06-20T20:00,16.5,0,8,0.00,6.1,231.87
2020-06-20T21:00,14.5,0,14,0.00,8.6,0.00
2020-06-20T22:00,14.1,0,13,0.00,6.9,0.00
2020-06-20T23:00,13.9,0,9,0.00,6.1,0.00
2020-06-21T00:00,13.1,0,6,0.00,7.2,0.00
2020-06-21T01:00,13.0,0,9,0.00,6.9,0.00
2020-06-21T02:00,13.3,0,0,0.00,8.2,0.00
2020-06-21T03:00,13.2,0,5,0.00,9.2,0.00
2020-06-21T04:00,13.3,3,89,0.00,9.3,0.00
2020-06-21T05:00,15.2,3,82,0.00,11.6,3523.30
2020-06-21T06:00,17.6,1,43,0.00,10.0,3600.00
2020-06-21T07:00,19.8,3,85,0.00,11.2,3600.00
2020-06-21T08:00,21.3,3,100,0.00,12.7,3600.00
2020-06-21T09:00,21.5,3,100,0.00,13.8,2505.51
2020-06-21T10:00,21.9,1,41,0.00,14.9,3600.00
2020-06-21T11:00,23.4,1,20,0.00,16.7,3600.00
2020-06-21T12:00,24.4,2,64,0.00,18.4,3600.00
2020-06-21T13:00,24.8,2,68,0.00,18.5,3600.00
2020-06-21T14:00,24.4,3,91,0.00,18.7,3600.00
2020-06-21T15:00,23.9,3,98,0.00,19.5,2097.69
2020-06-21T16:00,22.5,3,100,0.00,20.7,3304.92
2020-06-21T17:00,19.1,3,100,0.00,14.5,0.00
2020-06-21T18:00,19.5,2,52,0.00,10.4,794.11
2020-06-21T19:00,19.0,3,95,0.00,11.4,3600.00
2020-06-21T20:00,18.2,51,81,0.20,12.8,0.00
2020-06-21T21:00,17.5,51,100,0.30,14.7,0.00
2020-06-21T22:00,15.8,53,70,0.60,14.4,0.00
2020-06-21T23:00,14.7,0,0,0.00,11.8,0.00
2020-06-22T00:00,14.8,0,0,0.00,9.5,0.00
2020-06-22T01:00,14.5,51,29,0.30,11.9,0.00
2020-06-22T02:00,13.4,1,34,0.00,12.9,0.00
2020-06-22T03:00,12.7,3,100,0.00,12.6,0.00
2020-06-22T04:00,12.9,3,97,0.00,12.6,0.00
2020-06-22T05:00,13.3,1,37,0.00,11.3,936.72
2020-06-22T06:00,14.7,0,17,0.00,9.9,3600.00
2020-06-22T07:00,16.7,0,2,0.00,8.6,3600.00
2020-06-22T08:00,18.8,0,2,0.00,7.2,3600.00
2020-06-22T09:00,20.5,1,38,0.00,7.6,3600.00
2020-06-22T10:00,21.6,2,73,0.00,10.3,3600.00
2020-06-22T11:00,21.6,2,68,0.00,10.7,3600.00
2020-06-22T12:00,22.2,2,64,0.00,7.6,3002.40
2020-06-22T13:00,22.5,3,92,0.00,9.7,3600.00
2020-06-22T14:00,22.4,3,97,0.00,12.2,3600.00
2020-06-22T15:00,21.9,2,56,0.00,11.0,3121.73
2020-06-22T16:00,22.2,1,30,0.00,7.6,3600.00
2020-06-22T17:00,22.0,0,3,0.00,8.4,3600.00
2020-06-22T18:00,21.3,1,32,0.00,8.9,3600.00
2020-06-22T19:00,19.8,0,5,0.00,6.2,3600.00
2020-06-22T20:00,18.0,0,16,0.00,7.7,232.81
2020-06-22T21:00,16.7,0,8,0.00,9.7,0.00
2020-06-22T22:00,15.0,0,3,0.00,6.7,0.00
2020-06-22T23:00,14.7,0,0,0.00,8.9,0.00
2020-06-23T00:00,14.1,0,0,0.00,6.6,0.00
2020-06-23T01:00,12.4,0,0,0.00,8.9,0.00
2020-06-23T02:00,11.8,0,0,0.00,8.3,0.00
2020-06-23T03:00,11.9,0,0,0.00,6.1,0.00
2020-06-23T04:00,11.7,0,0,0.00,5.8,0.00
2020-06-23T05:00,14.1,0,0,0.00,6.0,3493.41
2020-06-23T06:00,16.9,0,0,0.00,4.3,3600.00
2020-06-23T07:00,19.7,0,0,0.00,3.6,3600.00
2020-06-23T08:00,21.8,0,0,0.00,4.4,3600.00
2020-06-23T09:00,23.0,0,0,0.00,3.6,3600.00
2020-06-23T10:00,24.0,0,0,0.00,2.8,3600.00
2020-06-23T11:00,24.9,0,0,0.00,1.9,3600.00
2020-06-23T12:00,25.8,0,0,0.00,1.9,3600.00
2020-06-23T13:00,26.6,0,0,0.00,3.6,3600.00
2020-06-23T14:00,27.0,0,0,0.00,4.8,3600.00
2020-06-23T15:00,27.1,0,0,0.00,6.6,3600.00
2020-06-23T16:00,26.9,0,0,0.00,8.1,3600.00
2020-06-23T17:00,26.4,0,0,0.00,9.2,3600.00
2020-06-23T18:00,25.5,0,0,0.00,8.6,3600.00
2020-06-23T19:00,23.5,0,0,0.00,6.8,3600.00
2020-06-23T20:00,21.3,0,0,0.00,7.9,331.53
2020-06-23T21:00,19.9,0,0,0.00,7.9,0.00
2020-06-23T22:00,19.3,0,0,0.00,9.3,0.00
2020-06-23T23:00,18.9,0,0,0.00,9.7,0.00
2020-06-24T00:00,18.0,0,0,0.00,8.8,0.00
2020-06-24T01:00,17.2,0,0,0.00,8.4,0.00
2020-06-24T02:00,16.4,0,0,0.00,8.3,0.00
2020-06-24T03:00,16.0,0,0,0.00,9.4,0.00
2020-06-24T04:00,16.0,0,0,0.00,10.1,0.00
2020-06-24T05:00,17.5,0,0,0.00,10.4,3474.03
2020-06-24T06:00,19.7,0,2,0.00,8.7,3600.00
2020-06-24T07:00,21.9,0,14,0.00,8.6,3600.00
2020-06-24T08:00,24.0,1,25,0.00,9.4,3600.00
2020-06-24T09:00,25.7,1,35,0.00,11.2,3600.00
2020-06-24T10:00,26.7,1,34,0.00,11.9,3600.00
2020-06-24T11:00,27.7,1,42,0.00,13.1,3600.00
2020-06-24T12:00,29.0,2,72,0.00,13.6,3600.00
2020-06-24T13:00,29.2,3,87,0.00,14.2,3600.00
2020-06-24T14:00,29.3,3,86,0.00,15.3,3600.00
2020-06-24T15:00,29.1,3,92,0.00,16.1,3600.00
2020-06-24T16:00,28.6,3,95,0.00,16.7,3600.00
2020-06-24T17:00,27.8,2,78,0.00,16.5,3600.00
2020-06-24T18:00,26.8,0,8,0.00,15.1,3600.00
2020-06-24T19:00,25.2,0,0,0.00,14.2,3600.00
2020-06-24T20:00,23.4,0,0,0.00,13.7,331.76
2020-06-24T21:00,22.2,0,0,0.00,15.1,0.00
2020-06-24T22:00,21.3,0,0,0.00,14.3,0.00
2020-06-24T23:00,20.0,0,1,0.00,12.2,0.00
2020-06-25T00:00,19.5,0,19,0.00,11.7,0.00
2020-06-25T01:00,19.0,0,5,0.00,11.2,0.00
2020-06-25T02:00,18.5,0,7,0.00,12.7,0.00
2020-06-25T03:00,17.9,0,0,0.00,12.3,0.00
2020-06-25T04:00,17.5,0,0,0.00,11.9,0.00
2020-06-25T05:00,18.6,0,0,0.00,11.9,3451.75
2020-06-25T06:00,20.3,0,0,0.00,13.7,3600.00
2020-06-25T07:00,22.1,0,0,0.00,14.1,3600.00
2020-06-25T08:00,23.7,0,14,0.00,14.4,3600.00
2020-06-25T09:00,25.2,2,51,0.00,16.0,3600.00
2020-06-25T10:00,26.5,2,69,0.00,17.1,3600.00
2020-06-25T11:00,27.6,1,33,0.00,18.6,3600.00
2020-06-25T12:00,28.7,3,93,0.00,20.7,3600.00
2020-06-25T13:00,27.8,2,72,0.00,18.2,2349.44
2020-06-25T14:00,29.0,3,100,0.00,17.7,3600.00
2020-06-25T15:00,28.3,3,100,0.00,14.7,0.00
2020-06-25T16:00,28.5,3,100,0.00,12.1,2715.09
2020-06-25T17:00,28.3,3,99,0.00,10.1,2236.88
2020-06-25T18:00,28.1,3,86,0.00,9.2,0.00
2020-06-25T19:00,26.9,2,58,0.00,12.6,435.44
2020-06-25T20:00,25.2,0,11,0.00,15.5,134.24
2020-06-25T21:00,23.8,0,8,0.00,13.0,0.00
2020-06-25T22:00,22.7,0,12,0.00,10.7,0.00
2020-06-25T23:00,21.8,0,14,0.00,9.9,0.00
2020-06-26T00:00,21.6,0,4,0.00,11.1,0.00
2020-06-26T01:00,20.8,0,0,0.00,10.5,0.00
2020-06-26T02:00,20.1,0,2,0.00,9.7,0.00
2020-06-26T03:00,19.6,0,0,0.00,10.5,0.00
2020-06-26T04:00,19.3,0,0,0.00,10.6,0.00
2020-06-26T05:00,20.3,0,0,0.00,11.4,3426.64
2020-06-26T06:00,21.8,0,0,0.00,13.4,3600.00
2020-06-26T07:00,23.6,0,0,0.00,13.3,3600.00
2020-06-26T08:00,25.6,0,0,0.00,12.8,3600.00
2020-06-26T09:00,27.2,0,0,0.00,12.5,3600.00
2020-06-26T10:00,28.4,0,0,0.00,11.2,3600.00
2020-06-26T11:00,29.3,0,1,0.00,10.2,3600.00
2020-06-26T12:00,30.1,0,3,0.00,10.5,3600.00
2020-06-26T13:00,30.5,0,19,0.00,9.1,3600.00
2020-06-26T14:00,30.8,1,35,0.00,5.9,3600.00
2020-06-26T15:00,31.0,1,41,0.00,4.3,3600.00
2020-06-26T16:00,31.0,3,81,0.00,10.7,3600.00
2020-06-26T17:00,27.7,51,96,0.40,15.6,3600.00
2020-06-26T18:00,25.1,51,99,0.10,12.4,2837.16
2020-06-26T19:00,24.2,3,99,0.00,9.7,0.00
2020-06-26T20:00,23.3,3,98,0.00,7.3,0.00
2020-06-26T21:00,22.6,3,98,0.00,6.8,0.00
2020-06-26T22:00,21.6,3,98,0.00,4.3,0.00
2020-06-26T23:00,21.5,3,99,0.00,5.1,0.00
2020-06-27T00:00,20.5,2,72,0.00,5.0,0.00
2020-06-27T01:00,20.1,3,91,0.00,6.2,0.00
2020-06-27T02:00,19.7,0,15,0.00,6.8,0.00
2020-06-27T03:00,19.0,3,94,0.00,7.9,0.00
2020-06-27T04:00,19.4,3,100,0.00,13.7,0.00
2020-06-27T05:00,20.0,3,100,0.00,13.6,0.00
2020-06-27T06:00,20.5,3,99,0.00,11.6,0.00
2020-06-27T07:00,21.4,2,56,0.00,14.2,1614.99
2020-06-27T08:00,24.0,2,56,0.00,20.0,3600.00
2020-06-27T09:00,24.4,51,35,0.10,21.3,3600.00
2020-06-27T10:00,25.3,1,35,0.00,21.8,3600.00
2020-06-27T11:00,26.0,1,31,0.00,22.7,3600.00
2020-06-27T12:00,26.4,2,56,0.00,21.9,3600.00
2020-06-27T13:00,25.5,3,92,0.00,22.7,3600.00
2020-06-27T14:00,24.1,51,76,0.10,25.5,1799.64
2020-06-27T15:00,24.1,3,93,0.00,25.1,3600.00
2020-06-27T16:00,23.8,3,80,0.00,24.9,3600.00
2020-06-27T17:00,23.6,0,13,0.00,24.3,3600.00
2020-06-27T18:00,23.3,3,88,0.00,19.5,3600.00
2020-06-27T19:00,22.4,3,95,0.00,22.9,3600.00
2020-06-27T20:00,21.7,3,96,0.00,20.6,0.00
2020-06-27T21:00,20.3,3,99,0.00,14.5,0.00
2020-06-27T22:00,19.4,53,99,0.50,10.5,0.00
2020-06-27T23:00,18.6,51,99,0.20,10.6,0.00
2020-06-28T00:00,18.9,51,95,0.20,11.8,0.00
2020-06-28T01:00,18.2,3,96,0.00,7.9,0.00
2020-06-28T02:00,17.4,3,99,0.00,10.9,0.00
2020-06-28T03:00,17.0,51,100,0.10,14.0,0.00
2020-06-28T04:00,16.7,51,100,0.10,14.0,0.00
2020-06-28T05:00,16.3,51,100,0.10,15.5,0.00
2020-06-28T06:00,16.0,51,100,0.10,17.3,0.00
2020-06-28T07:00,16.1,3,100,0.00,19.9,0.00
2020-06-28T08:00,16.7,3,100,0.00,21.8,0.00
2020-06-28T09:00,18.2,2,75,0.00,21.0,2186.63
2020-06-28T10:00,20.3,3,91,0.00,24.0,3600.00
2020-06-28T11:00,21.2,3,98,0.00,24.9,3600.00
2020-06-28T12:00,19.7,3,95,0.00,23.2,3600.00
2020-06-28T13:00,20.4,1,49,0.00,21.7,3600.00
2020-06-28T14:00,21.2,1,44,0.00,23.8,3600.00
2020-06-28T15:00,21.2,3,82,0.00,25.3,3600.00
2020-06-28T16:00,20.9,3,86,0.00,23.1,3600.00
2020-06-28T17:00,20.3,1,36,0.00,20.4,3600.00
2020-06-28T18:00,20.2,0,19,0.00,17.7,3600.00
2020-06-28T19:00,19.2,0,15,0.00,10.2,3600.00
2020-06-28T20:00,17.7,0,15,0.00,10.2,231.83
2020-06-28T21:00,17.0,0,14,0.00,11.4,0.00
2020-06-28T22:00,15.9,0,10,0.00,9.7,0.00
2020-06-28T23:00,14.6,0,7,0.00,9.8,0.00
2020-06-29T00:00,15.1,1,20,0.00,12.8,0.00
2020-06-29T01:00,14.9,3,92,0.00,14.5,0.00
2020-06-29T02:00,14.9,3,99,0.00,14.8,0.00
2020-06-29T03:00,14.8,3,100,0.00,16.3,0.00
2020-06-29T04:00,14.2,3,100,0.00,15.3,0.00
2020-06-29T05:00,14.6,3,100,0.00,12.6,0.00
2020-06-29T06:00,15.2,3,97,0.00,16.0,0.00
2020-06-29T07:00,16.4,0,15,0.00,20.9,3600.00
2020-06-29T08:00,17.8,1,44,0.00,24.9,3600.00
2020-06-29T09:00,18.3,1,45,0.00,24.7,3600.00
2020-06-29T10:00,19.1,2,73,0.00,25.3,3600.00
2020-06-29T11:00,19.9,3,87,0.00,25.6,3600.00
2020-06-29T12:00,18.7,3,100,0.00,26.3,3600.00
2020-06-29T13:00,19.7,3,100,0.00,27.1,3600.00
2020-06-29T14:00,19.4,3,100,0.00,26.3,1544.46
2020-06-29T15:00,18.8,2,69,0.00,26.3,86.71
2020-06-29T16:00,20.1,3,83,0.00,27.1,3600.00
2020-06-29T17:00,19.3,3,98,0.00,27.3,560.98
2020-06-29T18:00,18.2,1,37,0.00,26.2,1503.15
2020-06-29T19:00,17.3,3,80,0.00,22.4,3600.00
2020-06-29T20:00,17.0,0,18,0.00,24.8,0.00
2020-06-29T21:00,15.4,0,17,0.00,23.5,0.00
2020-06-29T22:00,15.0,0,15,0.00,21.3,0.00
2020-06-29T23:00,14.6,0,17,0.00,21.4,0.00
2020-06-30T00:00,15.0,3,100,0.00,21.8,0.00
2020-06-30T01:00,14.0,0,5,0.00,20.4,0.00
2020-06-30T02:00,13.3,1,36,0.00,20.5,0.00
2020-06-30T03:00,12.9,1,32,0.00,20.9,0.00
2020-06-30T04:00,13.0,2,62,0.00,20.6,0.00
2020-06-30T05:00,13.6,2,58,0.00,18.1,2152.98
2020-06-30T06:00,14.6,2,73,0.00,21.7,3600.00
2020-06-30T07:00,15.7,3,99,0.00,27.9,3600.00
2020-06-30T08:00,15.9,3,100,0.00,27.8,49.93
2020-06-30T09:00,17.3,51,91,0.10,27.1,0.00
2020-06-30T10:00,18.9,51,93,0.10,27.6,3600.00
2020-06-30T11:00,19.7,51,100,0.10,25.9,3600.00
2020-06-30T12:00,19.8,3,100,0.00,23.8,0.00
2020-06-30T13:00,20.7,3,100,0.00,23.6,3600.00
2020-06-30T14:00,19.0,51,100,0.10,21.2,0.00
2020-06-30T15:00,18.3,53,100,0.50,13.0,0.00
2020-06-30T16:00,17.9,51,100,0.40,13.0,0.00
2020-06-30T17:00,17.8,51,100,0.40,16.2,0.00
2020-06-30T18:00,17.8,51,100,0.20,18.1,0.00
2020-06-30T19:00,17.8,51,100,0.20,17.8,0.00
2020-06-30T20:00,17.1,53,100,0.90,15.2,0.00
2020-06-30T21:00,17.2,53,95,0.70,15.8,0.00
2020-06-30T22:00,17.1,51,100,0.10,16.1,0.00
2020-06-30T23:00,17.1,51,99,0.10,16.0,0.00
2020-07-01T00:00,17.3,51,100,0.40,16.9,0.00
2020-07-01T01:00,17.1,55,100,1.00,14.4,0.00
2020-07-01T02:00,17.0,61,100,1.30,14.5,0.00
2020-07-01T03:00,17.0,53,100,0.70,14.8,0.00
2020-07-01T04:00,17.0,61,99,1.70,14.5,0.00
2020-07-01T05:00,16.9,63,100,3.40,15.1,0.00
2020-07-01T06:00,17.0,63,100,3.40,14.3,0.00
2020-07-01T07:00,17.1,63,98,5.80,13.5,0.00
2020-07-01T08:00,18.3,53,74,0.80,15.7,318.61
2020-07-01T09:00,19.1,51,100,0.30,14.2,2464.80
2020-07-01T10:00,19.4,51,96,0.40,17.7,0.00
2020-07-01T11:00,20.4,61,99,1.30,18.7,3600.00
2020-07-01T12:00,18.6,63,96,5.20,17.9,0.00
2020-07-01T13:00,18.5,61,98,1.30,17.8,0.00
2020-07-01T14:00,18.9,51,89,0.20,19.3,370.30
2020-07-01T15:00,20.8,51,95,0.20,23.9,3600.00
2020-07-01T16:00,20.7,3,89,0.00,20.5,3600.00
2020-07-01T17:00,20.3,3,99,0.00,17.7,3600.00
2020-07-01T18:00,19.5,51,96,0.10,14.9,436.40
2020-07-01T19:00,18.2,51,29,0.20,12.0,2545.00
2020-07-01T20:00,15.9,1,34,0.00,6.9,39.16
2020-07-01T21:00,15.9,2,59,0.00,6.5,0.00
2020-07-01T22:00,16.1,2,67,0.00,11.7,0.00
2020-07-01T23:00,15.2,2,77,0.00,10.9,0.00
2020-07-02T00:00,14.8,2,62,0.00,12.8,0.00
2020-07-02T01:00,14.4,2,51,0.00,12.8,0.00
2020-07-02T02:00,13.9,1,41,0.00,13.0,0.00
2020-07-02T03:00,13.7,1,30,0.00,13.5,0.00
2020-07-02T04:00,13.7,1,27,0.00,13.2,0.00
2020-07-02T05:00,14.5,1,36,0.00,13.5,3222.44
2020-07-02T06:00,15.7,1,36,0.00,13.5,3600.00
2020-07-02T07:00,16.9,2,64,0.00,18.4,3600.00
2020-07-02T08:00,18.2,2,59,0.00,17.9,3600.00
2020-07-02T09:00,18.8,51,49,0.20,18.7,3600.00
2020-07-02T10:00,19.3,51,43,0.20,19.4,3600.00
2020-07-02T11:00,19.8,51,49,0.10,19.5,3600.00
2020-07-02T12:00,19.3,1,43,0.00,20.0,3600.00
2020-07-02T13:00,19.3,51,57,0.10,17.0,3600.00
2020-07-02T14:00,19.3,51,64,0.10,15.4,3600.00
2020-07-02T15:00,18.3,51,56,0.40,17.7,3600.00
2020-07-02T16:00,18.4,51,37,0.20,18.4,3600.00
2020-07-02T17:00,18.3,51,61,0.10,14.0,3600.00
2020-07-02T18:00,17.0,53,70,0.60,13.2,3600.00
2020-07-02T19:00,16.3,1,25,0.00,9.5,3042.75
2020-07-02T20:00,15.1,1,26,0.00,8.4,134.15
2020-07-02T21:00,14.5,1,36,0.00,7.4,0.00
2020-07-02T22:00,14.3,2,50,0.00,9.5,0.00
2020-07-02T23:00,14.3,1,30,0.00,12.3,0.00
2020-07-03T00:00,14.2,1,29,0.00,12.0,0.00
2020-07-03T01:00,13.9,2,52,0.00,13.5,0.00
2020-07-03T02:00,13.6,3,100,0.00,14.8,0.00
2020-07-03T03:00,13.6,3,97,0.00,15.0,0.00
2020-07-03T04:00,13.9,2,58,0.00,15.3,0.00
2020-07-03T05:00,14.5,3,81,0.00,13.3,0.00
2020-07-03T06:00,15.4,3,98,0.00,17.4,937.88
2020-07-03T07:00,16.2,2,53,0.00,16.4,3307.12
2020-07-03T08:00,17.7,51,77,0.10,17.6,3600.00
2020-07-03T09:00,18.7,51,43,0.10,16.6,3600.00
2020-07-03T10:00,19.3,51,58,0.10,17.6,3600.00
2020-07-03T11:00,19.9,51,56,0.10,19.7,3600.00
2020-07-03T12:00,19.4,51,67,0.10,20.5,3600.00
2020-07-03T13:00,19.5,51,80,0.30,23.8,3600.00
2020-07-03T14:00,20.1,3,91,0.00,22.1,3600.00
2020-07-03T15:00,21.0,3,98,0.00,21.4,3600.00
2020-07-03T16:00,21.2,3,97,0.00,21.7,3600.00
2020-07-03T17:00,20.7,3,96,0.00,21.6,3600.00
2020-07-03T18:00,19.7,3,92,0.00,17.9,3600.00
2020-07-03T19:00,18.7,2,55,0.00,17.2,3600.00
2020-07-03T20:00,17.5,2,68,0.00,16.6,134.10
2020-07-03T21:00,16.9,1,46,0.00,17.4,0.00
2020-07-03T22:00,16.4,3,93,0.00,18.9,0.00
2020-07-03T23:00,16.1,3,98,0.00,19.5,0.00
2020-07-04T00:00,15.9,3,100,0.00,18.1,0.00
2020-07-04T01:00,15.7,3,100,0.00,18.1,0.00
2020-07-04T02:00,15.6,3,100,0.00,18.6,0.00
2020-07-04T03:00,15.7,3,99,0.00,18.9,0.00
2020-07-04T04:00,15.7,51,100,0.10,18.4,0.00
2020-07-04T05:00,15.7,53,100,0.50,20.2,0.00
2020-07-04T06:00,16.0,51,87,0.10,20.7,0.00
2020-07-04T07:00,17.7,3,99,0.00,23.3,3600.00
2020-07-04T08:00,17.4,3,100,0.00,22.2,0.00
2020-07-04T09:00,17.6,3,89,0.00,23.5,0.00
2020-07-04T10:00,19.5,3,100,0.00,27.5,3600.00
2020-07-04T11:00,19.1,3,99,0.00,24.1,0.00
2020-07-04T12:00,18.1,3,100,0.00,26.5,0.00
2020-07-04T13:00,18.1,51,95,0.30,21.6,0.00
2020-07-04T14:00,20.1,3,100,0.00,33.9,3101.70
2020-07-04T15:00,20.0,51,100,0.10,22.4,0.00
2020-07-04T16:00,19.9,51,100,0.10,22.0,0.00
2020-07-04T17:00,19.9,3,100,0.00,24.3,0.00
2020-07-04T18:00,19.9,51,100,0.10,24.8,0.00
2020-07-04T19:00,19.6,51,100,0.10,23.7,0.00
2020-07-04T20:00,19.5,51,100,0.10,22.4,0.00
2020-07-04T21:00,19.4,51,100,0.10,24.1,0.00
2020-07-04T22:00,19.3,51,100,0.20,23.5,0.00
2020-07-04T23:00,19.3,51,100,0.20,24.9,0.00
2020-07-05T00:00,19.1,3,100,0.00,24.3,0.00
2020-07-05T01:00,18.9,51,100,0.10,24.0,0.00
